,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,TestImg,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_snp_bayes,SSIM_snp_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu,PSNR_snp_visu,SSIM_snp_visu
41,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,man.bmp,29.649046746088878,0.7627272970479253,17.98673630233769,0.38067445986343845,26.733591634919517,0.6436764244798027,20.31642966728079,0.3432996696789891
42,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,pepper.bmp,29.300320793694926,0.7660464827899574,17.305670649242458,0.3284155410253498,27.71915263387894,0.7543826916631657,19.41151410054426,0.34380507706878544
43,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,Rainier.bmp,28.673412241074306,0.7761272851147927,18.009924910611193,0.3959801237841702,28.779162227207166,0.7678930152347724,18.9109317781957,0.39489987911241103
44,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,sailboat.bmp,27.758964757071894,0.7763348839208517,17.559678292290727,0.42855854790381603,24.806719384233602,0.7001517412860614,19.53221410825598,0.4015355637048423
45,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,Sun.bmp,34.037195027745035,0.8287541085044234,17.789893021880737,0.2581197244030901,30.358494920438986,0.6162756508774396,18.5405604425336,0.2633194720938504
46,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,Sunrise.bmp,33.639271711564355,0.7620458831063078,17.607192297499434,0.2638420263316602,33.32273367267858,0.7613494539904309,19.205546266859162,0.2456934108775626
47,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,tank.bmp,28.56460440928644,0.6941476490695526,17.781002033711477,0.3047053990040475,26.928763329884404,0.5941831807615984,21.094245613638783,0.2941970262870579
48,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,tank2.bmp,27.66903155083323,0.7132362089651688,18.301718476646727,0.37749746222173114,24.560669600816038,0.45680034649353235,21.854964189089635,0.3331292437024817
49,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,truck.bmp,29.11958926423917,0.7309668404007323,18.681977550934846,0.3310397502843874,27.537039228669006,0.6462233648616177,21.56884475772276,0.3131563914752845
50,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,trucks.bmp,27.140319633787072,0.7098199247350601,18.695654840129393,0.42275879239963793,23.903605054363606,0.4583951861643606,21.74428403223115,0.3512813861554926
51,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,Uranus.bmp,32.76033979810062,0.4827488982632747,16.64475438718577,0.26970814980317076,27.92710816346601,0.2733915906561135,16.64475438718577,0.26970814980317076
52,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,zelda.bmp,28.85046635349237,0.8007698973900711,15.59066179907333,0.29494168192148523,27.67278817739566,0.7704430765787049,17.511438412852442,0.30925134748513056
53,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,zelda2.bmp,30.117413992981433,0.7968121244732537,16.7814127712184,0.2748998085138611,29.311264079992924,0.7758077745654408,18.61287801261029,0.29537175434973595
54,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,ZeldaColor.bmp,30.6356327365444,0.8010976969253529,17.182192481942884,0.28677815797437606,29.75530022210981,0.7769504703566006,18.843763933914115,0.304505441508005
55,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,Zoneplate.png,31.585906090574227,0.6562539728046191,17.73029717174601,0.273718030195615,26.45012001937314,0.3854048041015335,17.73029717174601,0.273718030195615
56,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,airplane.bmp,26.206972848590944,0.6160822441123796,17.00971707018955,0.3584664010512378,27.164655833121536,0.6826506239684549,17.461361241939002,0.33626320925550507
57,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,baboon.bmp,21.54363086584013,0.697749644720361,16.485855122024976,0.5204128428774598,17.646608547474692,0.3744769855243135,15.29006960100223,0.23391631771407964
58,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,barbara.bmp,25.15732257985244,0.6805545097109921,17.76872986216661,0.43729905571682076,23.593593063469285,0.6672753880201666,18.014229204970416,0.33511290385374726
59,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,boats.bmp,25.84816821924977,0.6267177808949682,17.133284246640795,0.34889594819369846,26.37435290632935,0.6882389626853919,17.721446779922516,0.30699416026957993
